uid;numQ;numA;numC
72587;1;0;2
72589;0;1;14
72590;3;1;1
72595;0;4;14
72596;0;1;1
72598;1;0;82
72601;12;344;58
72606;1;0;19
72608;1;0;134
72609;1;41;30
72610;4;0;6
72611;4;2;6
72612;0;2;1
72615;0;5;4
72626;1;1;18
72627;3;1;34
72628;1;1;211
72633;5;14;150
72634;1;0;13
72639;2;3;4
72642;0;4;5
72643;0;2;299
72644;3;4;183
72648;1;0;20
72650;0;3;55
72652;0;1;46
72653;22;9;5
72655;0;1;2
72656;1;0;8
72657;0;151;125
72658;2;0;143
72659;3;0;1
72660;3;1;96
72661;0;3;11
72664;1;3;1
72665;1;0;10
72666;1;0;8
72668;0;10;5
72670;0;1;9
72671;1;0;4
72675;1;7;9
72676;0;1;3
72677;1;0;3
72678;1;0;162
72679;5;0;3
72680;3;1;1
72681;7;0;1
72682;0;2;584
72683;2;4;5
72684;2;0;64
72685;12;3;10
72688;18;214;37
72689;3;35;1
72690;1;1;55
72691;1;0;10
72692;12;6;16
72694;0;6;2
72696;0;26;18
72701;8;3;14
72703;0;1;139
72704;2;67;2
72705;1;0;29
72711;0;6;12
72714;0;1;88
72716;0;29;4
72717;0;2;2
72719;2;1;24
72723;2;23;5
72724;1;0;3
72726;3;6;15
72729;1;2;16
72730;3;30;2
72731;0;2;19
72733;31;9;25
72734;7;3;4
72735;5;52;10
72737;3;1;39
72739;3;1;1
72741;0;3;98
72742;6;1;6
72743;0;1;9
72744;2;27;87
72745;1;3;4
72747;0;2;1
72754;0;5;47
72755;0;2;71
72756;0;3;79
72757;1;0;1
72759;1;5;4
72761;1;0;6
72763;0;22;32
72766;23;6;305
72767;4;0;3
72769;0;1;44
72772;1;0;2
72773;0;1;56
72774;1;0;99
72778;0;1;58
72779;2;1;31
72781;0;2;64
72782;1;1;34
72783;1;40;124
72784;7;8;6
72785;16;6;95
72789;2;6;17
72792;1;0;7
72798;1;1;232
72799;4;4;56
72804;1;42;43
72806;2;10;9
72807;0;1;13
72808;0;2;49
72809;0;41;1
72811;6;203;20
72816;0;18;57
72819;2;0;141
72820;0;2;192
72821;0;1;370
72822;1;1;9
72823;0;8;8
72825;1;1;40
72826;1;2;4
72827;1;0;37
72828;0;3;5
72831;5;21;4
72833;0;1;13
72834;1;1;91
72835;3;2;54
72837;12;15;1
72838;2;1;7
72839;1;7;5
72843;8;0;10
72846;0;2;7
72847;0;9;16
72848;0;2;2
72850;1;0;17
72851;0;10;7
72852;1;5;28
72853;1;0;38
72855;1;0;2
72856;2;4;1
72857;25;3;22
72858;0;1;26
72859;0;1;48
72862;2;20;44
72864;0;4;23
72866;0;1;2
72867;5;0;6
72868;5;0;60
72870;3;0;53
72871;0;1;1
72872;0;77;19
72875;0;12;43
72877;1;0;3
72880;0;4;25
72881;23;0;9
72883;0;4;8
72887;1;0;3
72890;4;1;71
72892;0;1;1
72893;2;7;4
72894;10;12;22
72897;0;1;21
72901;0;1;28
72904;0;1;3
72908;3;1;1
72914;0;2;19
72916;0;1;7
72919;0;1;3
72922;0;30;6
72923;1;0;24
72924;4;0;1
72926;1;3;14
72927;0;1;28
72928;3;466;25
72933;1;0;138
72934;1;0;5
72936;0;1;15
72937;1;44;1
72938;18;0;36
72940;1;0;2
72942;1;0;13
72943;0;1;9
72944;2;17;11
72946;0;7;2
72947;0;3;9
72948;0;1;1
72950;3;4;4
72953;11;288;6
72954;2;0;3
72955;2;9;9
72959;0;1;31
72961;15;5;2
72962;0;59;4
72964;1;1;26
72966;1;0;14
72973;0;1;25
72976;1;0;16
72978;1;1;3
72979;2;1;88
72982;1;0;1
72983;5;10;5
72984;0;1;26
72985;2;0;32
72986;0;13;8
72988;4;0;9
72989;0;20;109
72991;1;5;13
72992;5;2;7
72993;0;1;14
72995;1;1;9
72996;1;0;1
72999;4;45;2
73003;4;0;9
73004;1;0;10
73005;2;0;2
73006;0;3;10
73008;2;0;17
73009;2;2;21
73012;0;1;3
73013;12;2;94
73015;2;0;76
73016;1;1;2
73017;10;20;83
73019;2;7;26
73022;0;17;9
73023;28;3;2
73024;0;1;5
73028;1;5;7
73034;0;49;1
73036;1;8;46
73039;3;3;74
73040;3;0;44
73043;4;2;74
73044;9;7;3
73045;7;4;12
73048;1;0;72
73051;0;1;1
73055;0;2;279
73057;0;1;64
73058;13;5;38
73060;1;0;3
73061;0;1;5
73066;1;0;4
73067;2;20;30
73069;1;0;11
73071;0;1;13
73074;23;11;54
73077;1;0;21
73078;1;0;16
73079;0;1;462
73080;1;0;2
73083;0;4;84
73085;1;13;1
73086;1;0;2
73087;3;3;37
73088;5;1;8
73090;0;1;10
73091;2;61;4
73092;7;1;210
73094;0;1;26
73098;0;1;3
73099;6;5;5
73103;7;0;3
73104;0;2;46
73107;1;0;28
73108;1;0;3
73109;1;0;33
73111;2;0;1
73112;0;1;4
73118;26;3;58
73121;2;3;2
73125;1;9;4
73126;2;0;2
73131;3;0;1
73132;2;2;35
73135;0;1;55
73136;0;6;5
73137;1;0;50
73138;0;1;9
73142;5;2;2
73143;3;2;60
73146;2;0;8
73151;0;1;1
73152;1;0;3
73155;0;187;20
73157;0;1;6
73158;0;5;1
73159;1;0;4
73162;0;1;119
73163;0;3;642
73165;0;1;7
73166;1;0;5
73167;0;17;1
73168;0;1;7
73169;2;0;81
73172;0;6;2
73176;0;2;1
73177;0;1;99
73178;9;3;1
73181;9;29;52
73182;1;5;12
73183;1;20;2
73187;1;2;44
73188;0;3;24
73192;0;62;2
73193;1;0;5
73198;1;0;2
73199;1;0;2
73202;0;1;3
73207;0;4;1
73208;0;3;31
73209;8;5;2
73213;0;1;8
73215;2;1;45
73216;9;0;17
73217;1;0;3
73218;1;0;6
73219;0;3;1
73220;1;0;1
73221;2;2;11
73223;0;1;14
73229;1;2;1
73230;3;0;33
73232;3;0;26
73233;1;0;31
73236;0;6;8
73237;0;9;17
73239;5;14;5
73241;0;8;13
73243;5;0;77
73244;4;0;48
73245;1;0;3
73246;0;1;289
73248;0;2;60
73251;1;0;21
73253;0;2;5
73260;0;7;27
73265;0;3;124
73266;1;3;105
73268;0;2;2
73269;0;3;854
73272;2;19;10
73275;2;0;5
73277;1;1;44
73282;0;1;39
73284;4;2;65
73285;8;1;4
73286;1;0;5
73289;8;3;8
73291;1;0;1
73292;0;3;3
73293;0;1;6
73294;0;4;746
73296;0;1;2
73300;0;1;1
73302;0;3;139
73303;7;2;9
73305;4;3;9
73306;1;0;1
73307;0;343;111
73310;2;0;1
73316;0;10;10
73317;8;3;4
73318;0;480;12
73324;2;0;17
73325;1;0;10
73327;0;14;37
73328;2;10;16
73332;1;1;1
73336;1;2;1
73338;0;2;6
73340;28;6;1
73344;1;0;12
73345;1;3;8
73347;25;57;13
73348;1;0;49
73350;70;265;253
73351;1;0;3
73353;0;1;11
73355;1;5;14
73356;0;2;2
73357;3;12;15
73358;6;1;4
73359;0;1;62
73360;0;6;4
73361;1;0;1
73364;2;3;8
73367;0;4;124
73371;2;2;22
73373;0;8;48
73374;7;4;114
73375;0;1;6
73377;8;6;1
73378;8;18;6
73379;2;0;1
73380;0;55;322
73381;1;6;4
73385;0;11;2
73386;0;4;154
73387;3;3;25
73389;3;10;2
73390;4;1;3
73391;1;0;1539
73396;0;1;804
73397;1;1;3
73398;1;20;8
73399;0;7;5
73401;1;0;43
73402;0;8;10
73404;0;1;51
73406;3;16;10
73407;1;0;3
73412;1;7;85
73415;4;0;9
73416;0;1;11
73418;2;64;12
73421;2;4;6
73422;6;3;5
73424;0;3;6
73425;1;3;88
73426;2;3;49
73427;1;0;6
73431;3;3;28
73432;1;0;2
73434;3;23;1
73437;41;33;40
73439;5;9;2
73441;0;7;17
73443;0;1;9
73444;12;0;3
73445;2;3;49
73448;0;1;1
73450;0;84;59
73452;4;0;22
73459;0;2;76
73462;12;3;47
73470;4;0;1
73476;1;0;21
73479;1;0;2
73483;1;0;4
73484;3;0;17
73488;0;3;16
73489;1;0;196
73491;0;2;20
73493;0;1;3
73495;0;2;6
73497;0;7;4
73499;1;2;14
73500;12;0;6
73502;2;49;85
73503;4;9;11
73508;0;4;9
73510;0;1;1
73516;0;1;4
73520;1;1;14
73522;2;5;193
73523;2;0;2
73524;0;9;11
73525;0;5;25
73527;2;0;167
73528;1;1;4
73531;1;241;1
73532;0;9;1
73533;1;4;7
73534;0;4;3
73536;0;9;5
73537;0;1;2
73538;0;13;1
73539;1;1;2
73540;0;7;9
73542;10;1;21
73543;1;3;53
73544;30;136;5
73545;5;1;3
73546;0;2;298
73548;0;2;2
73549;1;0;9
73550;2;0;11
73551;1;1;8
73553;0;5;18
73554;3;10;93
73556;1;0;30
73557;0;2;176
73558;1;7;2
73559;0;1;139
73561;3;2;17
73563;5;35;153
73564;0;72;62
73567;3;1;1
73571;0;1;47
73572;0;95;74
73573;2;1;15
73575;0;1;33
73580;2;0;8
73583;2;1;4
73584;0;3;168
73585;1;1;541
73586;1;0;1
73587;5;2;5
73588;0;1;9
73589;0;5;10
73590;0;2;3
73591;0;1;13
73593;0;2;90
73594;0;3;2
73596;0;91;266
73598;7;11;2
73600;1;40;41
73602;0;2;58
73611;0;2;65
73612;0;1;7
73614;1;0;31
73615;1;14;15
73616;0;7;16
73617;2;0;2
73618;18;9;92
73621;2;10;30
73622;0;1;28
73623;0;6;43
73624;1;2;23
73625;18;35;7
73626;1;0;57
73628;1;1;11
73631;0;13;203
73636;0;3;76
73638;1;1;322
73640;6;25;28
73641;0;12;155
73643;0;1;28
73644;0;1;14
73645;2;0;10
73648;0;3;4
73649;1;2;5
73650;0;1;29
73655;1;0;1
73658;9;0;7
73661;0;8;35
73663;2;194;7
73664;8;57;2
73665;0;1;37
73668;0;1;25
73670;1;0;3
73671;1;0;29
73672;1;10;9
73674;1;1;3
73675;1;0;50
73676;1;5;1
73677;0;1;78
73678;0;3;6
73680;1;4;50
73681;0;7;1
73682;10;62;41
73683;0;1;181
73686;3;0;3
73687;3;0;11
73688;5;12;6
73691;7;4;4
73692;2;0;10
73695;1;2;4
73696;0;1;45
73700;0;7;152
73702;0;4;24
73705;2;14;43
73706;2;8;18
73715;1;1;2
73717;0;18;52
73718;1;0;1
73719;0;1;112
73721;1;0;29
73722;15;23;14
73725;33;26;19
73726;0;1;37
73728;1;2;31
73729;0;1;370
73730;2;4;36
73732;0;3;1
73733;1;6;1
73735;14;1;1
73737;4;1;215
73740;0;1;16
73741;1;0;41
73742;0;1;3
73743;1;3;4
73744;3;2;49
73745;2;4;21
73747;0;3;5
73750;4;3;8
73752;18;18;14
73753;0;5;91
73754;1;7;4
73756;0;7;10
73758;9;3;4
73759;2;1;36
73760;0;1;25
73761;2;5;39
73763;0;1;174
73764;1;1;27
73768;1;0;35
73769;1;0;35
73775;0;1;5
73776;4;5;20
73777;2;0;3
73779;0;1;9
73780;0;1;5
73782;1;0;81
73783;1;8;72
73790;0;2;1
73791;1;3;60
73792;0;20;98
73797;5;48;74
73799;35;0;6
73801;0;2;12
73803;1;50;17
73804;8;2;414
73805;0;3;20
73806;0;2;26
73807;0;9;22
73809;0;1;12
73810;0;2;7
73811;2;3;1
73812;1;1;1
73813;2;7;2
73816;1;0;4
73817;1;0;67
73818;1;0;9
73821;0;2;3
73823;0;1;31
73825;1;0;62
73827;3;9;10
73828;0;1;9
73829;5;12;5
73830;11;6;11
73831;1;1;1
73833;5;6;17
73834;0;6;43
73835;5;5;56
73837;0;1;225
73842;1;1;50
73843;1;0;3
73845;1;0;34
73846;2;653;57
73852;0;1;1
73853;0;1;25
73854;0;10;15
73855;3;0;3
73857;1;5;2
73858;1;0;24
73860;1;0;218
73863;2;1;23
73864;35;4;133
73865;1;1;10
73866;1;1;1
73869;0;43;5
73872;1;0;5
73875;1;0;1
73876;5;7;6
73882;1;0;1
73887;0;1;2
73892;0;1;61
73894;0;1;61
73895;2;2;18
73896;0;1;11
73898;0;2;8
73903;2;1;26
73905;1;2;12
73906;0;1;2
73907;2;0;2
73908;0;2;16
73910;2;16;207
73911;0;1;6
73912;2;0;8
73913;1;1;6
73917;3;0;2
73919;1;0;16
73921;6;68;31
73923;4;8;1
73925;1;2;24
73926;1;0;52
73928;3;4;6
73929;0;1;3
73930;0;1;10
73931;0;2;2
73933;2;1;19
73934;0;1;4
73936;2;2;29
73937;0;1;1
73938;0;4;109
73939;0;1;77
73941;29;9;47
73942;1;1;28
73946;1;0;3
73947;0;2;4
73949;6;2;15
73950;1;2;359
73952;0;1;20
73955;0;1;8
73957;0;1;13
73959;45;7;2
73960;0;1;8
73961;2;8;13
73962;3;43;11
73963;1;0;1
73964;2;0;8
73965;1;0;32
73966;0;2;20
73967;7;10;12
73968;3;51;48
73970;1;0;1
73974;7;1;102
73975;0;1;2
73978;0;1;9
73981;1;0;3
73982;0;2;6
73983;0;4;5
73986;0;3;1
73987;0;9;25
73988;2;1;23
73990;5;10;106
73991;3;1;13
73992;1;0;1
73993;2;5;40
73997;12;43;78
73998;1;0;16
73999;2;0;8
74001;1;0;1
74003;0;3;27
74007;0;1;15
74011;0;1;8
74012;0;12;271
74013;0;1;5
74019;19;10;1
74020;1;0;14
74022;22;15;2
74029;10;7;7
74030;0;2;12
74032;0;10;14
74034;24;11;13
74035;1;0;3
74036;0;9;106
74038;0;1;10
74040;1;8;36
74042;1;0;2
74043;6;0;1
74044;8;2;8
74046;1;0;1
74047;0;41;18
74048;3;0;34
74049;2;0;15
74052;0;1;4
74054;1;12;22
74056;2;2;1
74057;0;24;3
74058;0;10;26
74061;0;1;18
74064;33;25;11
74067;0;5;8
74068;0;1;2
74070;19;1;2
74071;2;1;13
74072;0;2;21
74074;0;1;1
74075;2;1;25
74077;0;86;1
74079;0;1;311
74080;2;1;17
74089;2;2;48
74090;3;1;37
74091;2;1;3
74092;0;1;1
74093;8;0;8
74094;1;0;3
74095;3;1;23
74096;0;1;100
74100;1;1;4
74104;1;3;57
74105;0;1;21
74113;1;0;1
74114;0;1;1
74115;2;0;22
74116;1;2;1
74118;0;30;62
74119;1;0;3
74125;0;2;40
74126;1;3;46
74127;2;0;30
74129;0;1;31
74130;27;2;2
74131;9;1;56
74134;2;1;51
74135;4;4;1
74136;1;0;12
74139;2;1;29
74144;11;19;44
74145;5;0;22
74148;14;0;8
74151;0;5;4
74153;0;16;5
74154;21;21;21
74155;3;1;2
74157;0;8;26
74159;2;0;16
74160;0;5;14
74162;2;2;49
74163;5;1;45
74166;0;6;7
74167;0;1;1
74174;2;1;51
74176;0;2;140
74179;2;1;29
74183;7;580;4
74188;1;0;15
74189;1;0;2
74192;1;25;1
74193;8;1;1
74194;0;88;1
74198;1;0;185
74201;1;0;25
74202;169;79;16
74203;1;5;9
74204;0;2;2
74205;6;1;47
74206;1;0;6
74208;20;92;278
74209;4;0;1
74210;23;22;58
74211;1;9;65
74213;5;11;4
74218;0;1;13
74219;2;0;22
74221;0;15;11
74222;0;95;2
74223;23;60;24
74224;1;1;9
74225;0;23;3
74226;2;0;7
74228;0;6;1
74230;1;1;17
74231;0;1;6
74232;0;1;11
74234;0;1;56
74235;0;288;35
74237;2;0;153
74238;1;0;47
74241;0;1;11
74242;1;42;3
74245;0;1;180
74246;9;4;4
74249;0;1;446
74250;1;100;107
74251;1;1;1
74253;1;1;19
74256;7;13;11
74258;15;18;55
74259;0;1;2
74261;1;2;73
74262;2;25;4
74264;0;8;76
74265;2;5;867
74267;14;6;21
74268;5;32;18
74271;0;3;116
74277;11;3;75
74280;1;1;269
74281;1;0;3
74287;5;42;1
74288;0;1;2
74291;4;7;24
74294;0;3;41
74297;0;6;34
74298;1;0;4
74304;4;1;6
74305;0;1;13
74306;1;0;3
74307;21;1;8
74308;9;13;44
74310;1;1;26
74311;0;13;5
74312;4;1;17
74313;0;1;21
74316;1;3;32
74321;1;1;11
74322;3;0;104
74324;1;1;7
74326;0;1;7
74327;1;0;2
74328;2;46;4
74329;0;2;5
74332;188;58;64
74333;11;20;44
74335;1;0;28
74337;2;0;66
74338;0;1;22
74339;0;1;6
74341;0;1;4
74343;1;0;6
74344;0;5;7
74348;1;1;2
74349;0;1;1
74356;1;0;4
74358;3;1;9
74359;3;3;4
74360;0;1;99
74362;0;3;56
74363;0;1;15
74371;7;1;1
74373;1;0;1
74374;0;1;31
74375;1;0;1
74378;0;2;1
74380;1;1;80
74382;0;7;9
74388;6;0;2
74389;1;0;29
74394;0;8;124
74395;2;1;16
74397;0;3;11
74399;2;15;26
74400;8;1;1
74402;0;1;9
74403;1;0;2
74407;3;0;2
74408;1;0;6
74409;0;1;9
74411;3;0;21
74413;1;1;32
74416;11;3;1
74417;0;2;10
74418;2;87;1
74421;0;1;46
74423;0;1;8
74424;1;1;12
74431;1;1;27
74432;0;1;6
74433;0;1;46
74435;0;1;26
74436;2;3;42
74444;0;6;2
74447;0;5;31
74448;37;14;80
74450;0;1;12
74453;4;0;20
74457;0;1;94
74460;5;1;17
74462;1;0;21
74464;8;0;2
74465;1;0;11
74466;1;2;13
74468;13;0;1
74469;2;3;1
74470;1;0;20
74472;6;0;2
74474;1;1;18
74475;1;0;2
74477;0;46;226
74478;1;1;2
74482;10;2;1
74486;10;12;48
74487;7;31;4
74488;0;1;41
74492;2;2;1
74495;1;1;13
74497;1;0;30
74500;1;24;17
74501;0;1;236
74502;1;0;94
74503;1;0;1
74504;3;0;40
74505;4;0;1
74507;8;0;62
74508;3;14;153
74516;0;1;3
74520;1;3;12
74523;0;13;1
74524;3;31;22
74525;9;52;18
74526;8;43;7
74527;4;10;1
74528;12;0;23
74529;0;1;78
74530;6;5;1
74532;6;2;8
74533;1;0;1
74534;2;1;7
74537;1;0;5
74539;2;3;22
74540;1;0;23
74541;1;1;46
74544;3;0;8
74547;1;3;23
74550;0;2;23
74552;0;16;138
74553;2;5;20
74554;0;3;16
74556;1;0;2
74559;0;1;158
74562;0;2;28
74563;3;1;29
74565;1;0;23
74570;1;0;59
74573;0;1;10
74574;0;1;4
74575;14;2;9
74576;0;1;9
74577;1;0;31
74579;0;54;26
74581;0;5;118
74582;1;0;20
74584;0;1;2
74585;1;3;44
74587;0;3;47
74588;0;1;1
74591;2;0;1
74594;1;0;10
74597;2;0;55
74598;34;3;137
74600;4;2;7
74604;1;3;52
74609;1;0;108
74615;1;0;2
74617;2;4;757
74619;1;0;1
74620;9;17;3
74622;0;6;254
74623;9;2;3
74624;0;1;97
74625;4;2;2
74626;1;0;2
74630;1;0;40
74631;3;0;1
74634;14;1;1
74635;1;23;44
74636;0;2;2
74637;0;1;2
74639;1;0;6
74640;1;0;4
74641;9;3;97
74647;1;1;60
74649;5;3;1
74650;0;1;17
74651;3;1;4
74652;1;1;1
74653;1;0;3
74656;1;0;105
74657;0;1;108
74658;2;0;6
74659;2;0;1
74661;1;1;91
74665;1;57;88
74666;0;2;38
74667;0;3;15
74668;2;0;7
74670;3;0;35
74671;1;1;7
74673;0;1;362
74675;0;1;1
74677;0;1;9
74678;3;12;5
74679;0;1;17
74682;1;0;3
74684;0;1;34
74686;1;0;226
74688;4;26;1
74689;17;13;1
74691;0;3;36
74693;0;1;29
74694;0;2;2
74695;0;3;29
74696;2;5;46
74702;28;56;32
74703;1;16;90
74707;2;1;38
74709;2;9;36
74711;0;3;2
74712;2;2;167
74719;0;5;7
74722;1;1;38
74723;0;1;1
74726;18;44;28
74727;2;9;2
74728;1;2;8
74729;1;0;9
74730;2;0;1
74731;1;0;3
74732;2;3;19
74734;3;29;144
74737;7;20;13
74738;10;11;1
74740;20;39;8
74746;0;1;13
74747;0;9;2
74749;2;8;15
74752;0;67;5
74753;0;3;77
74754;0;2;2
74756;2;2;19
74765;1;0;1
74766;0;30;193
74767;7;21;12
74768;0;5;116
74769;0;1;2
74770;1;0;2
74771;1;0;16
74772;1;19;69
74773;2;4;7
74776;1;0;4
74778;14;3;24
74782;0;9;4
74783;0;1;3
74785;6;8;9
74786;0;33;16
74789;1;0;1
74792;1;1;50
74793;2;0;54
74795;3;11;6
74796;1;1;13
74797;3;579;55
74798;0;1;11
74799;0;2;149
74800;1;0;34
74802;27;256;935
74803;1;4;17
74805;0;3;7
74808;12;19;1
74809;0;11;73
74812;19;10;12
74819;0;1;9
74820;1;5;3
74826;7;0;5
74831;0;4;6
74833;2;4;8
74836;1;0;8
74838;1;2;1
74839;0;2;174
74842;0;1;9
74843;0;2;1
74844;1;8;1
74845;1;2;79
74848;1;1;160
74849;0;2;1
74850;1;1;12
74851;7;17;2
74853;0;1;50
74855;7;4;403
74859;1;5;2
74861;0;2;467
74862;6;115;13
74864;1;0;17
74867;0;2;102
74869;0;1;25
74870;2;0;62
74871;0;7;3
74872;0;51;201
74874;7;84;1
74875;5;11;3
74878;0;1;102
74880;1;2;46
74881;0;1;57
74883;0;4;4
74884;1;0;1
74890;3;52;16
74891;5;1;5
74896;0;1;5
74899;0;2;5
74900;24;39;2
74902;1;0;2
74903;1;1;218
74906;3;0;18
74907;1;0;2
74910;1;0;5
74914;0;1;6
74915;1;0;345
74916;2;1;7
74917;1;2;9
74919;1;1;1
74925;0;1;45
74930;10;4;1
74931;2;0;16
74933;0;2;3
74934;0;1;5
74935;2;3;2
74938;0;2;34
74943;0;5;1
74944;0;2;6
74945;3;2;2
74946;3;11;45
74947;2;6;13
74948;9;0;2
74949;2;0;9
74950;0;21;37
74952;1;0;8
74953;18;52;57
74954;0;5;24
74955;0;1;33
74956;0;5;260
74960;2;0;159
74961;4;4;16
74962;1;0;63
74964;0;22;93
74969;2;5;6
74971;0;1;8
74972;1;1;339
74973;0;7;17
74974;1;0;14
74978;2;0;4
74980;0;16;434
74981;0;3;1
74983;10;7;1
74984;0;1;170
74989;0;2;45
74990;0;1;45
74991;2;5;16
74992;0;1;2
74993;3;1;29
74994;1;0;25
74995;4;3;55
74998;1;0;1
74999;0;1;17
75000;0;1;2
75001;0;2;107
75002;4;0;17
75004;1;1;2
75007;0;2;23
75009;0;1;6
75016;4;0;9
75017;0;1;5
75019;0;1;1
75021;0;7;36
75022;1;8;8
75024;2;1;146
75028;0;1;178
75029;10;89;4
75034;2;0;9
75036;1;2;3
75038;2;1;23
75039;3;0;19
75042;3;0;3
75043;1;18;16
75044;9;4;1
75046;0;2;138
75047;0;13;11
75051;5;23;50
75052;1;0;3
75053;3;1;73
75054;2;1;26
75056;0;15;1
75058;4;23;3
75060;35;3;21
75062;0;1;3
75064;1;0;1
75065;9;140;3
75068;0;2;67
75069;1;1;5
75073;0;2;10
75074;2;8;1
75075;0;1;13
75076;4;1;26
75078;1;0;9
75085;17;19;1
75087;0;7;1
75088;3;5;1
75089;1;2;87
75093;1;0;6
75095;11;3;2
75098;0;8;33
75105;1;0;65
75109;1;0;1
75112;1;1;6
75113;1;0;23
75114;1;0;2
75115;1;0;11
75117;4;29;3
75118;0;1;10
75119;0;2;4
75120;1;0;43
75124;0;1;16
75126;5;1;31
75129;0;37;77
75131;1;1;4
75132;1;1;63
75136;0;2;3
75137;0;2;10
75141;1;31;4
75142;1;6;16
75143;0;4;22
75144;2;0;57
75146;0;1;1
75155;2;7;44
75157;0;2;19
75158;29;0;16
75160;2;76;100
75161;0;20;60
75162;11;20;26
75163;1;7;3
75164;0;18;23
75166;0;2;1
75171;1;0;16
75173;4;1;9
75175;3;0;4
75177;0;6;120
75178;1;0;5
75180;3;4;47
75181;1;0;1
75184;0;3;92
75188;1;2;22
75189;4;11;25
75190;0;1;2
75191;25;50;177
75193;1;0;8
75194;1;0;1
75198;1;8;103
75199;0;2;6
75200;0;1;51
75202;0;4;21
75203;2;0;19
75204;0;7;33
75209;1;0;6
75212;0;9;131
75213;4;1;1
75216;4;35;2
75217;1;40;6
75218;0;1;4
75219;0;1;2
75221;2;1;1
75223;3;0;11
75224;0;4;19
75225;1;20;9
75227;6;5;26
75228;0;41;43
75230;1;0;38
75233;0;1;6
75235;1;0;7
75236;5;6;33
75239;8;3;5
75241;0;1;70
75244;0;12;92
75245;2;1;2
75246;1;0;3
75247;1;0;7
75251;1;0;21
75252;0;1;1
75253;0;37;32
75255;2;0;1
75259;30;3;9
75261;0;1;4
75262;0;2;22
75263;4;1;5
75265;4;13;174
75266;1;0;2
75267;1;2;20
75269;0;1;3
75270;1;0;150
75274;9;11;55
75277;0;36;445
75278;1;0;32
75280;0;2;3
75284;0;1;13
75286;0;1;2
75287;0;1;19
75290;0;10;3
75291;1;0;37
75292;4;0;16
75294;1;1;31
75297;0;1;23
75300;0;2;5
75302;1;0;7
75304;0;1;9
75306;1;5;93
75310;0;1;10
75312;0;4;33
75313;1;0;19
75314;0;4;1
75315;0;2;60
75317;1;0;60
75318;1;6;288
75319;0;4;5
75321;1;4;2
75323;1;2;6
75324;4;1;11
75329;0;3;207
75330;1;0;25
75331;0;1;203
75333;0;1;10
75335;1;8;96
75336;2;13;111
75337;0;3;5
75339;0;9;74
75341;1;3;64
75342;3;14;73
75344;1;1;5
75347;0;1;10
75348;3;2;20
75350;14;2;11
75351;1;0;22
75353;5;7;6
75354;13;15;28
75355;1;2;144
75357;6;10;9
75358;2;2;57
75360;0;2;79
75361;0;1;22
75363;0;1;33
75364;1;17;21
75365;0;2;81
75366;0;12;16
75367;0;4;19
75368;2;21;29
75369;6;2;81
75371;1;0;16
75378;0;2;15
75380;0;1;110
75382;0;6;106
75384;0;1;294
75385;0;5;84
75387;0;1;80
75388;0;2;1
75389;3;3;162
75391;1;0;1
75392;2;17;7
75396;1;0;65
75400;1;14;3
75402;0;1;1
75403;5;0;23
75404;1;1;15
75405;0;30;36
75406;3;21;1
75416;0;1;9
75417;0;5;22
75418;7;0;5
75419;2;0;7
75420;0;1;15
75421;2;0;19
75424;0;1;197
75426;1;0;4
75427;3;2;45
75428;2;1;46
75429;1;3;20
75431;4;5;49
75432;2;0;2
75438;0;1;3
75439;1;3;4
75440;13;3;28
75443;1;1;32
75444;6;4;1
75449;1;0;21
75450;1;1;6
75451;7;3;10
75455;2;0;2
75456;2;1;4
75457;5;2;1
75458;13;0;1
75459;2;0;6
75461;3;109;5
75466;1;0;29
75467;8;21;6
75469;2;1;44
75471;0;20;118
75472;0;1;4
75473;3;1;9
75475;6;0;35
75477;0;2;25
75478;2;1;11
75480;0;1;8
75481;0;2;47
75482;1;0;1
75484;0;1;4
75485;57;31;151
75486;1;15;1
75488;0;11;4
75490;28;11;1
75491;3;0;45
75492;27;35;4
75493;1;0;84
75494;9;8;224
75495;2;0;109
75496;2;0;116
75498;0;2;14
75500;2;0;3
75501;3;0;65
75505;1;0;1
75506;11;14;1
75509;1;0;18
75511;2;8;39
75513;1;0;4
75514;1;1;15
75515;4;2;7
75516;2;60;1
75517;4;0;45
75521;0;2;197
75522;1;0;9
75523;0;1;3
75524;4;1;137
75525;1;0;3
75526;4;0;2
75527;1;0;89
75528;2;4;6
75530;0;1;2
75531;0;1;2
75532;1;0;2
75534;1;0;6
75536;11;4;11
75538;1;3;142
75540;3;2;14
75541;9;3;31
75547;0;3;56
75550;6;0;1
75551;1;1;9
75554;1;0;3
75556;5;0;2
75559;2;0;4
75563;1;0;11
75565;1;1;250
75566;4;8;25
75567;2;1;5
75569;0;2;40
75570;7;1191;18
75573;1;1;48
75574;2;0;48
75577;12;2;3
75578;1;1;89
75579;1;0;7
75580;1;3;3
75581;0;1;29
75584;1;0;42
75587;1;6;5
75588;1;0;14
75593;23;25;37
75598;0;1;25
75600;0;5;33
75601;3;0;11
75605;0;1;6
75607;20;70;60
75609;2;9;3
75611;1;0;3
75614;4;0;570
75617;1;1;41
75618;2;2;655
75620;0;2;2
75625;1;0;114
75627;2;0;3
75628;10;2;1
75631;32;2;56
75634;2;4;65
75637;4;3;3
75640;3;1;5
75641;3;0;3
75643;1;0;2
75645;1;0;14
75649;1;1;18
75651;0;1;9
75652;1;0;3
75654;0;1;62
75657;0;5;7
