real;sim_0;sim_1;sim_2;sim_3;sim_4;sim_5;sim_6;sim_7;sim_8;sim_9
241049.95;241049.95;241049.95;241049.95;241049.95;241049.95;241049.95;241049.95;241049.95;241049.95;241049.95
1791156.89;1729757.953;1791156.89;1791156.89;156368.72;1729968.53;1791156.89;1729968.53;1791156.89;1729968.53;156579.297
8827133.953;8823811.093;8652548.429;8827133.953;8655871.289;8827133.953;8827133.953;8827133.953;8827133.953;8827133.953;8827133.953
2747999.53;1584278.601;982236.704;1065811.234;495412.196;453119.22;378806.779;1413126.806;1295549.707;1220946.364;737160.599
3365.393;313535.268;231942.187;315516.717;73430.039;82478.427;1256846.043;28155.076;461614.09;387010.747;552173.703
216907.753;451100.184;73766.334;237800.223;777551.303;340002.553;;218011.82;147415.354;323370.954;
514.723;305513.154;97097.767;92213.193;124916.529;;;431554.18;;422137.387;
41578.993;150649.784;28033.127;;195597.196;;;227456.54;;37307.747;
;;;;;;;;;50917.14;
100463.94;100463.94;100463.94;100463.94;100463.94;100463.94;100463.94;100463.94;100463.94;100463.94;100463.94
1035.133;314321.133;314321.133;314321.133;314321.133;314321.133;314321.133;314321.133;314321.133;1035.133;314321.133
314321.133;;;;;;;;;314321.133;
307721.43;307721.43;95853.624;176880.94;1682.39;535411.607;95853.624;387851.42;173577.533;307721.43;535411.607
433679.38;433679.38;2534734.487;311024.837;95853.624;2534734.487;2534734.487;535411.607;638181.483;433679.38;2534734.487
2534734.487;2534734.487;;436982.787;2534734.487;;;2534734.487;473898.143;2534734.487;
;;;2534734.487;;;;;2534734.487;;
115528.39;115855.36;360835.233;59623.483;316051.507;6215.847;59986.506;27266.013;59623.483;115528.39;95973.483
250074.77;250074.77;250074.77;250074.77;250074.77;250074.77;250074.77;250074.77;250074.77;250074.77;250074.77
324022.26;331295.363;375071.626;177033.164;417246.09;1194441.506;840372.744;65929.143;162586.453;9482.628;725529.293
19095.253;70024.95;96852.752;;31396.91;198794.773;;52946.766;209555.49;1631.95;
64137.397;;;;;;;;;;
9963.053;40147.871;302578.166;1150809.52;67562.665;131095.486;192350.667;110730.453;33079.737;276662.679;63489.987
675782.877;;1385324.428;;28803.081;25675.603;655523.651;2842.513;873663.662;117976.823;380631.306
;;;;354287.277;52844.71;;196716.61;;;158912.097
;;;;;;;;;;36143.561
;;;;;;;;;;160126.476
37102.487;37102.487;37102.487;37102.487;37102.487;37102.487;37102.487;37102.487;37102.487;37102.487;37102.487
2651485.813;2651485.813;;2651485.813;;;;2651485.813;2651485.813;2651485.813;2651485.813
605254.793;605254.793;4145345.377;2341919.47;2398139.287;606474.036;4145345.377;423905.577;2341919.47;605254.793;5884016.174
